Price,Close,High,Low,Open,Volume
Ticker,6758.T,6758.T,6758.T,6758.T,6758.T
Date,,,,,
2020-06-17,1487.6053466796875,1498.467979823142,1465.2980563651681,1474.2209251334473,41111500
2020-06-18,1486.829345703125,1492.8425677150428,1474.8027832854712,1475.3846889005247,24853500
2020-06-19,1476.548583984375,1490.5149103880467,1472.0871498482368,1487.9931221254415,24652500
2020-06-22,1475.5789794921875,1494.5886492102538,1474.6090971760225,1487.799472997099,20592500
2020-06-23,1481.9798583984375,1486.6353398661142,1459.8664990176899,1484.5015281960075,24382000
2020-06-24,1483.919677734375,1494.5883812997854,1479.0702670228247,1484.3076542700621,23150500
2020-06-25,1465.491943359375,1484.307680936995,1465.2980142849553,1472.281118477519,21083500
2020-06-26,1458.5089111328125,1465.2980865859492,1453.6595000948578,1461.0305811937842,20696000
2020-06-29,1418.5496826171875,1456.7630649914672,1416.2219416574776,1456.7630649914672,26758000
2020-06-30,1432.322021484375,1445.9003717266392,1423.399034574596,1435.4255970393651,21614500
2020-07-01,1441.6326904296875,1452.4953219389652,1434.4555396425058,1446.8700771335123,19713500
2020-07-02,1454.8232421875,1469.759451152722,1449.00394921875,1465.6858750383058,22788000
2020-07-03,1456.95703125,1460.836560150566,1447.646185567407,1455.017266799717,15505000
2020-07-06,1470.3411865234375,1470.3411865234375,1456.7628378352263,1464.1339177300656,16029500
2020-07-07,1455.21142578125,1463.9403664763463,1442.2149792897842,1449.198084488327,20723500
2020-07-08,1441.2447509765625,1453.853217842441,1441.2447509765625,1448.0339254428047,16331500
2020-07-09,1488.381103515625,1498.2739723476805,1441.4387844138146,1445.318312961174,38326000
2020-07-10,1509.1365966796875,1536.099367294087,1489.3509775174632,1501.1836105585674,44498000
2020-07-13,1571.208984375,1576.8343478494219,1535.9052526522564,1549.2896728396415,44772500
2020-07-14,1540.172607421875,1560.928105785035,1533.5773625010881,1552.1991678336517,31938500
2020-07-15,1576.2525634765625,1577.8044697700977,1545.2163319070996,1549.2899083368882,37120000
2020-07-16,1585.9510498046875,1614.2716761474371,1580.3258050609172,1590.6065309112169,41009000
2020-07-17,1574.11865234375,1596.4259407010552,1563.4499492163432,1592.5464122910892,20256000
2020-07-20,1600.1114501953125,1600.8872847974526,1571.9848708024795,1582.265596832823,20148000
2020-07-21,1625.3284912109375,1637.7429112125565,1617.1814577885489,1621.254915302837,29275000
2020-07-22,1602.2451171875,1615.8234656382415,1600.3053531231083,1600.3053531231083,17448500
2020-07-27,1589.8306884765625,1598.171769238569,1561.5101785583697,1561.5101785583697,25116500
2020-07-28,1601.8572998046875,1610.9742154916512,1597.9777712905595,1608.6464747044115,19437500
2020-07-29,1584.3994140625,1595.262164887416,1579.550003442577,1582.8476263428875,17367500
2020-07-30,1587.5030517578125,1603.991047282498,1577.2222068920787,1590.4126980268748,18000000
2020-07-31,1566.5537109375,1594.6802952555759,1564.420017415728,1592.1586251678928,24693000
2020-08-03,1612.719970703125,1620.0910508356615,1583.429460837734,1591.7704230507045,28632500
2020-08-04,1684.879150390625,1688.5647497579603,1651.321253137954,1666.645437799428,50618500
2020-08-05,1657.7222900390625,1714.3634233035705,1645.8897768324366,1688.3706563792678,51709000
2020-08-06,1642.5924072265625,1678.6720947187334,1640.8466903698272,1677.8961416309721,23553000
2020-08-07,1653.649169921875,1656.9467931183726,1627.2684211375426,1630.5659259402157,25209500
2020-08-11,1655.9766845703125,1656.5585901386721,1635.027255352707,1651.9031088041784,26133000
2020-08-12,1641.4285888671875,1655.5888447037578,1634.4453662890883,1655.3949156295682,22790500
2020-08-13,1687.5948486328125,1693.414141214305,1675.180310434771,1678.0899567255171,31163500
2020-08-14,1721.7347412109375,1728.3299871727147,1700.3973339618917,1709.1262732910468,30026000
2020-08-17,1712.0357666015625,1730.269596704627,1710.6780264313013,1717.0792243546985,18724000
2020-08-18,1700.785400390625,1710.4842223800717,1691.8625315178633,1707.1865992248952,20306500
2020-08-19,1653.8428955078125,1682.1635236234251,1653.648966446985,1671.6887496749173,37368500
2020-08-20,1620.479248046875,1655.588936782806,1610.0044727940585,1653.8431014427283,40503000
2020-08-21,1606.9007568359375,1623.5826820780185,1602.8271808625354,1619.897082634533,28817500
2020-08-24,1630.759765625,1631.923576772493,1601.6633029995764,1610.004265273436,18602500
2020-08-25,1633.863525390625,1644.532229557646,1624.7466090600426,1639.1009129331999,18356500
2020-08-26,1662.5718994140625,1662.765946876296,1642.7863986827601,1647.8297383997951,23254000
2020-08-27,1660.2442626953125,1683.5214336078648,1648.411629778477,1677.8960699464724,23447500
2020-08-28,1606.124755859375,1657.5285071036667,1595.0680762525953,1648.993497275392,35790000
2020-08-31,1611.7501220703125,1633.475386407837,1608.6464283122295,1629.7899054619907,22599000
2020-09-01,1619.5091552734375,1620.091060846532,1597.007819832044,1610.9741455553556,19673500
2020-09-02,1633.281494140625,1638.3248338196381,1628.6260125955253,1637.16102263027,19217000
2020-09-03,1634.4451904296875,1647.829610135574,1625.7162519416238,1647.829610135574,19152500
2020-09-04,1607.676513671875,1618.7331930732462,1596.8138817229753,1607.676513671875,24660500
2020-09-07,1590.2186279296875,1606.7066232196019,1586.921005192943,1594.4861327423093,19227500
2020-09-08,1597.395751953125,1600.1114690771738,1582.6535920066478,1599.9174216289953,17164500
2020-09-09,1566.9415283203125,1573.3427266291667,1554.139131702604,1568.2993869661454,28649000
2020-09-10,1593.710205078125,1626.2983380610879,1583.0415020737482,1595.649969260739,30217500
2020-09-11,1592.740234375,1603.2150077358774,1578.967956802183,1591.382494237756,23220500
2020-09-14,1601.663330078125,1608.0645282851783,1586.7271219991264,1595.6499899975872,17626000
2020-09-15,1563.06201171875,1618.3452929409257,1546.3800864969526,1608.0645660766172,49245000
2020-09-16,1592.546142578125,1592.546142578125,1550.4532427800668,1570.626834452824,37036000
2020-09-17,1577.416259765625,1607.4826046492285,1575.670424640666,1604.1849818542003,27147000
2020-09-18,1614.4656982421875,1619.8970142502917,1576.8343443051865,1580.3258961394101,32952000
2020-09-23,1591.382568359375,1619.315101299719,1582.6536296166782,1617.1814080756944,35694500
2020-09-24,1581.8778076171875,1597.0079456789683,1581.8778076171875,1585.3693597247034,27068500
2020-09-25,1571.208984375,1592.3524612753479,1571.208984375,1589.0548384935767,31532500
2020-09-28,1586.5333251953125,1586.5333251953125,1567.911516211541,1577.0284324270917,24681500
2020-09-29,1595.4833984375,1604.0445763708615,1587.8950762348932,1593.7322106194206,23776000
2020-09-30,1562.7955322265625,1595.2889386865095,1560.849820687126,1594.7051302192324,25971500
2020-10-02,1508.5101318359375,1576.6100356738782,1500.1435959729233,1559.4877978888433,46094000
2020-10-05,1535.5552978515625,1542.7544530197606,1509.0935543626163,1521.9353194953774,26781500
2020-10-06,1523.1029052734375,1538.6685969343962,1506.369834240628,1537.3065751627016,22573000
2020-10-07,1511.81787109375,1519.9898833375103,1503.8405012586554,1517.6550057311777,21605000
2020-10-08,1523.88134765625,1527.383604782095,1504.618755328885,1508.510178525782,21685000
2020-10-09,1529.7183837890625,1541.3926526267962,1524.8541051066736,1527.383506270155,24416000
2020-10-12,1511.428466796875,1523.6864238519715,1502.283600221654,1519.6004777525359,21677000
2020-10-13,1539.057861328125,1540.6144068423287,1526.4107360454034,1533.8044163054785,20738000
2020-10-14,1519.7950439453125,1533.0259757473752,1513.1796968010738,1529.3290767867766,21886500
2020-10-15,1509.288330078125,1518.044031223504,1504.2294092733835,1512.0122547359424,19968500
2020-10-16,1479.324462890625,1499.9490765074681,1471.7362591244498,1498.197888615454,26878500
2020-10-19,1511.6231689453125,1524.0756501139836,1487.8854671380911,1491.5822473845178,21254500
2020-10-20,1537.112060546875,1551.315730519555,1520.1843470148083,1529.1346910265052,22822000
2020-10-21,1536.333740234375,1562.9900113160274,1531.0804142331187,1555.401807782655,22838500
2020-10-22,1520.767822265625,1526.6049558496898,1514.7361650648063,1517.6547318568387,16507000
2020-10-23,1521.54638671875,1529.134709040146,1507.148074175467,1514.5418728503882,15778500
2020-10-26,1559.876953125,1569.2163446923282,1533.2206814848787,1535.1663930096056,19666000
2020-10-27,1576.0262451171875,1578.1664801695647,1538.279396188204,1542.9491510838636,26933000
2020-10-28,1604.8226318359375,1605.0172742170234,1574.2749411438415,1579.3338617002041,30454000
2020-10-29,1712.22607421875,1717.4795188796454,1653.271041096442,1653.8547307794745,95988500
2020-10-30,1687.7100830078125,1715.1445657110214,1683.0403282359996,1692.7688850466122,47082000
2020-11-02,1706.0,1721.7603360720493,1697.8279870837691,1711.8371351177625,34058500
2020-11-04,1732.2669677734375,1757.3666942502932,1718.8416293436844,1737.7149363575465,47150500
2020-11-05,1795.697265625,1795.697265625,1755.22636973436,1760.8689808220388,50603500
2020-11-06,1779.3531494140625,1809.5116773702332,1778.380293673541,1806.3985865032855,30039000
2020-11-09,1793.946044921875,1803.4800789973935,1785.1903429672673,1799.7831795582802,27300000
2020-11-10,1735.57470703125,1776.6291733383464,1729.3484063039914,1751.1403994709922,42378000
2020-11-11,1758.923095703125,1758.923095703125,1721.9545793111345,1739.0768157834334,32690000
2020-11-12,1782.271484375,1792.9728961261599,1764.5655597076145,1790.0543292849345,33623000
2020-11-13,1814.570556640625,1857.1816873845446,1790.0546384429347,1799.5886726069305,44151500
2020-11-16,1846.674560546875,1846.674560546875,1814.570323867054,1819.6292445373447,29905000
2020-11-17,1830.5252685546875,1845.1181041119742,1816.3215990302883,1844.5344144410426,27940000
2020-11-18,1797.25390625,1826.4395815098026,1789.6655831797248,1824.104703737655,25137000
2020-11-19,1799.588623046875,1806.787660628211,1768.6517625360955,1772.3486619077053,27805000
2020-11-20,1796.8646240234375,1796.8646240234375,1771.375850113376,1790.05463356964,22838500
2020-11-24,1846.4801025390625,1848.2312902865501,1826.6338226803282,1831.8872671659929,37377500
2020-11-25,1908.742919921875,1917.3040977484043,1846.2856302895373,1848.425865367769,60542000
2020-11-26,1897.84716796875,1909.7159613875367,1886.3674218698081,1899.0145474419112,30636500
2020-11-27,1909.132080078125,1918.4714711966876,1888.5074676529641,1905.629823253264,34819000
2020-11-30,1888.1185302734375,1914.580159775745,1888.1185302734375,1906.7973135977948,44954000
2020-12-01,1906.7972412109375,1931.11863459373,1898.236063237473,1907.5755733019082,28298000
2020-12-02,1871.38525390625,1906.602702500322,1865.353595897702,1904.0731826030574,40171000
2020-12-03,1899.9873046875,1899.9873046875,1860.4893844704475,1861.2675978265784,24314500
2020-12-04,1898.4306640625,1911.4669543815396,1887.923774848516,1906.7971994515908,17286500
2020-12-07,1882.475830078125,1911.272335820466,1869.8287056383235,1910.6886461361432,16569500
2020-12-08,1888.1185302734375,1895.7067340428541,1864.769991739587,1894.1501885586258,17574500
2020-12-09,1920.80615234375,1922.3626975782856,1884.6158521676564,1888.1182273913475,22473500
2020-12-10,1910.299560546875,1919.0552624508698,1896.6795798073276,1916.1366951495381,18551500
2020-12-11,1918.082275390625,1928.1999984273757,1910.6885958180453,1920.417152823229,24039500
2020-12-14,1903.48974609375,1913.6074707581206,1895.3177331434192,1911.6617590440808,17491500
2020-12-15,1893.1773681640625,1916.331383478865,1886.3673776310982,1912.6344839725318,17974500
2020-12-16,1899.9873046875,1901.3493265067377,1885.5889918957987,1893.3718379979493,13851500
2020-12-17,1950.57568359375,1956.4128178089932,1903.8786098718049,1911.661455492129,43496000
2020-12-18,1995.3270263671875,2052.725512254883,1959.331365725751,1962.2499328047863,39164000
2020-12-21,2024.512939453125,2054.6714695458913,1996.3001209792467,2015.7572371681283,20895500
2020-12-22,1954.467041015625,2001.1641131752815,1945.7113399856894,1987.5441337953816,17734500
2020-12-23,1974.897216796875,1974.897216796875,1945.5170199906004,1960.3043802195582,10700500
2020-12-24,1963.2230224609375,1988.5172734936355,1952.5216085624884,1978.7887154041364,12486000
2020-12-25,1936.5665283203125,1955.4399526092943,1934.426293287838,1954.4670969114788,12326000
2020-12-28,1980.7342529296875,1987.5442429937877,1931.5077770748387,1935.9828896513154,15854500
2020-12-29,2021.5943603515625,2038.1329090166137,2005.055811686511,2005.055811686511,20990500
2020-12-30,2001.1641845703125,2015.75702014083,1982.6799261809902,2014.7841644361288,16222500
2021-01-04,2030.35009765625,2048.834358248233,2007.0015579611133,2033.268665118142,18945500
2021-01-05,2056.6171875,2066.3457456244087,2004.082973628193,2004.082973628193,24981000
2021-01-06,2009.919921875,2062.4541308688285,2008.947066152892,2054.6712850919653,21242000
2021-01-07,2031.32275390625,2053.69843558242,2023.5399081058429,2042.9970226068606,20919000
2021-01-08,2084.829833984375,2084.829833984375,2021.5942113950216,2032.2956244486045,30778000
2021-01-12,2111.096923828125,2113.042635278658,2054.671291762673,2086.7755306964646,28967000
2021-01-13,2081.911865234375,2113.0432576117114,2079.9661532107916,2110.124689576336,23386000
2021-01-14,2091.639892578125,2101.368450218023,2069.264210006359,2095.5313156340844,22769500
2021-01-15,2054.67138671875,2090.6670502171373,2035.2142713142164,2089.6941944469104,20408500
2021-01-18,2039.105224609375,2049.80663561639,2017.7024025953453,2046.888068978113,12900500
2021-01-19,2063.42724609375,2069.2643811604935,2044.942985049063,2054.671543493635,13332000
2021-01-20,2060.508544921875,2090.6670741440553,2046.8885639828259,2083.8570836745307,11512000
2021-01-21,2063.42724609375,2075.1015162272365,2044.942985049063,2061.4815344048357,15440000
2021-01-22,2039.105224609375,2044.9423578859287,2020.6209692336222,2037.1595135171906,18419000
2021-01-25,2004.082763671875,2041.0512806716476,1975.8699480667856,2035.2141464085255,26108500
2021-01-26,2001.1641845703125,2011.8655973220252,1976.842791952783,1994.3541946374041,19053500
2021-01-27,1998.2457275390625,2023.5399772547469,1970.0329105484916,2004.0828620888358,23889000
2021-01-28,1952.521484375,1960.304330351582,1929.172946445254,1935.9829366747633,33012500
2021-01-29,1955.440185546875,1991.4358506539568,1938.5124706370468,1991.4358506539568,23373500
2021-02-01,1975.8701171875,1986.57153091919,1941.82016440485,1945.3224215111318,13983000
2021-02-02,2036.18701171875,2056.616981735995,2006.028484550436,2033.2684445734292,22003500
2021-02-03,2069.263916015625,2076.073905396024,2016.7297122239731,2043.9696697455704,24319000
2021-02-04,2266.753662109375,2293.9936202806466,2205.463756224014,2229.7851474483637,88906500
2021-02-05,2422.410888671875,2440.8951484649538,2241.459713855422,2243.405425412588,75340000
2021-02-08,2353.338134765625,2429.220885700606,2349.446711640754,2376.6866735148496,43923500
2021-02-09,2300.803955078125,2350.419600621036,2257.9983000999273,2330.962484721855,40660000
2021-02-10,2332.908447265625,2344.582718060949,2289.129931783159,2315.397041072639,26021500
2021-02-12,2304.6953125,2334.8538412832418,2293.0210432935837,2328.0438509128326,19194500
2021-02-15,2329.0166015625,2340.6908702420114,2315.3966214364036,2333.880880178963,17124000
2021-02-16,2381.551025390625,2419.4924020206226,2333.881090650372,2337.772513894474,31679000
2021-02-17,2373.767822265625,2407.8177705358285,2357.2292759629545,2372.794966600762,19945000
2021-02-18,2334.853759765625,2383.4965464274087,2329.9894810994465,2361.120864562988,20029500
2021-02-19,2328.04345703125,2343.609146672913,2295.9392221453195,2295.9392221453195,15425500
2021-02-22,2330.96240234375,2378.632334612049,2321.233844737975,2374.7409115697387,17116000
2021-02-24,2203.518310546875,2311.5053006001654,2203.518310546875,2303.7224544701985,32219000
2021-02-25,2251.188720703125,2287.1843916910316,2243.405872921956,2269.6729841834012,21539500
2021-02-26,2163.631103515625,2213.246744828258,2163.631103515625,2169.4682377876993,30819000
2021-03-01,2219.08349609375,2232.7034737111603,2192.8163964030305,2204.490662932239,20933000
2021-03-02,2207.409423828125,2266.7536172408686,2186.9794556040656,2266.7536172408686,24563000
2021-03-03,2204.490966796875,2216.165234935252,2181.142430520121,2193.7895543366963,17257000
2021-03-04,2149.03857421875,2159.7399885765617,2118.8800428467353,2155.848565173721,25389000
2021-03-05,2182.114990234375,2184.060701326871,2090.6665688870585,2119.8522352745,32274000
2021-03-08,2144.173828125,2217.1380010421394,2124.7167153470964,2211.300867208768,23363500
2021-03-09,2103.314208984375,2117.907045771963,2058.5628428357713,2101.368497412697,30417500
2021-03-10,2140.282470703125,2169.4681407581675,2126.662491344105,2159.7395840731533,29155000
2021-03-11,2142.228515625,2156.821352924898,2109.151417745232,2119.8528317651567,22556500
2021-03-12,2204.490966796875,2207.409533831469,2156.8210385651687,2161.685316956159,27889000
2021-03-15,2218.111083984375,2222.0025069387334,2191.8439790424545,2222.0025069387334,16186000
2021-03-16,2254.10693359375,2267.7269150656157,2227.839826469438,2231.731249747114,19121000
2021-03-17,2252.161376953125,2270.645638794209,2224.9214121346854,2226.867123907431,16086500
2021-03-18,2262.86279296875,2297.885604897759,2255.0799458734145,2264.808504742584,18992000
2021-03-19,2248.27001953125,2272.591417405885,2225.8943334865858,2229.7857571465274,24672500
2021-03-22,2229.78515625,2249.2422693062827,2212.2737544993456,2231.7308675556283,16472500
2021-03-23,2243.405517578125,2292.0483085056644,2238.541238485371,2266.754057223344,15945500
2021-03-24,2184.061279296875,2246.324050733401,2180.169856082092,2236.595492696443,18248500
2021-03-25,2182.114990234375,2191.8435456968555,2146.119335023197,2173.3592903181425,20741000
2021-03-26,2224.92138671875,2245.351360099202,2169.4686018289517,2183.0885840825863,21188500
2021-03-29,2263.835693359375,2289.129946916463,2236.595727990203,2272.5913965137515,25629000
2021-03-30,2242.377197265625,2278.465912489126,2233.5988611301786,2269.6875763536796,18692500
2021-03-31,2261.884521484375,2318.456018787563,2261.884521484375,2278.465822418068,30513500
2021-04-01,2272.613525390625,2307.7268674138277,2225.7957360263545,2287.2440845669594,22169000
2021-04-02,2379.904296875,2379.904296875,2321.382060066598,2324.3081719070183,29767500
2021-04-05,2405.263916015625,2421.8452163287902,2385.756503882489,2405.263916015625,18860500
2021-04-06,2356.4951171875,2415.0173469189776,2336.012336781483,2415.0173469189776,22996000
2021-04-07,2373.076904296875,2382.830611260693,2336.0128178343675,2361.3724559402935,18737000
2021-04-08,2321.382080078125,2349.66782811269,2317.480597590599,2345.766345625164,21338500
2021-04-09,2385.756591796875,2398.436410150661,2350.6432486633153,2365.273808302298,22163000
2021-04-12,2375.027587890625,2381.8551825991403,2344.7910970386292,2379.90444125385,14382000
2021-04-13,2376.003173828125,2406.239667419534,2375.027803067112,2389.65836448231,17395000
2021-04-14,2377.953857421875,2413.067203962969,2376.0031159473697,2409.165721013959,13929000
2021-04-15,2380.879638671875,2407.2146449169145,2373.0766738585303,2383.8057504768794,16051500
2021-04-16,2356.4951171875,2381.85475007114,2355.5197466919753,2379.9040090800913,13746500
2021-04-19,2338.939208984375,2359.4219960522114,2330.160871669588,2350.643658737424,15659500
2021-04-20,2314.5546875,2319.4315410345553,2287.2443077064895,2319.4315410345553,18141000
2021-04-21,2257.983154296875,2273.5890853848878,2236.5249990508573,2262.860007761879,22297000
2021-04-22,2286.26904296875,2295.047379737828,2257.0079204051567,2294.072008985708,18254500
2021-04-23,2309.677978515625,2319.4316861951675,2287.2444508526773,2292.1213046924486,15409000
2021-04-26,2282.36767578125,2313.5795414329596,2276.5154509715544,2308.70268742488,14075500
2021-04-27,2233.598876953125,2270.662963120906,2226.771282132744,2262.8599976118994,22594500
2021-04-28,2303.825439453125,2323.332852149595,2258.9583902512436,2278.4658029477137,21273500
2021-04-30,2126.307861328125,2220.918807451441,2126.307861328125,2219.94343687285,62087000
2021-05-06,2090.21923828125,2145.815363611176,2084.3670145623105,2143.8646223715295,43727000
2021-05-07,2042.426025390625,2066.8102902591854,2040.47528420114,2061.9334372854732,35287500
2021-05-10,2102.899169921875,2132.16029009704,2065.835084366666,2072.6626790742043,26056000
2021-05-11,2028.77099609375,2074.613417640099,2026.8202547513522,2044.3769268329327,29286500
2021-05-12,2009.2635498046875,2054.1305999459573,1985.8546540788075,2028.7709629095873,25190000
2021-05-13,1948.5953369140625,1987.8051854890675,1948.5953369140625,1978.05147996655,32926000
2021-05-14,1994.6329345703125,2025.844794671168,1978.0516338917328,1978.0516338917328,30426000
2021-05-17,2015.1158447265625,2053.155301621207,1995.608430934437,2047.3030774835695,16611500
2021-05-18,2013.1650390625,2030.7217109147891,1968.2979887733163,1996.5837378686713,23607000
2021-05-19,2032.67236328125,2035.598475128584,1989.75605618702,1999.5097623447996,17297000
2021-05-20,2043.4014892578125,2059.0074194860345,2026.8201883903268,2043.4014892578125,16811500
2021-05-21,2053.155517578125,2063.88459629231,2036.5742141107482,2048.2786636171318,19497500
2021-05-24,2050.22900390625,2067.7856747294245,2033.647703684363,2043.4014096972378,15882000
2021-05-25,2098.022705078125,2105.8256719031483,2059.007870953009,2066.810837778032,20074500
2021-05-26,2087.293701171875,2127.283907596196,2084.367588506681,2126.308536707798,18479000
2021-05-27,2106.800537109375,2115.578872680664,2078.514789157444,2100.948313395182,23449000
2021-05-28,2139.96337890625,2153.6185691089336,2107.7761448570677,2126.3081887035664,28779000
2021-05-31,2103.874267578125,2164.3472414259895,2103.874267578125,2151.6674243288567,17390000
2021-06-01,2112.65283203125,2122.406538550323,2090.219307037382,2116.554314638879,12996500
2021-06-02,2107.776123046875,2131.1850202949663,2102.8992694535227,2124.357425264273,15582000
2021-06-03,2117.52978515625,2138.9879405102056,2096.0716298022944,2102.8992246876437,11916500
2021-06-04,2130.20947265625,2132.1602139315764,2106.800577352335,2111.6774305406507,12321500
2021-06-07,2116.55419921875,2155.5690231674826,2098.022157843102,2151.6675407726093,18790000
2021-06-08,2144.84033203125,2144.84033203125,2112.6530964891713,2119.480691907188,18122500
2021-06-09,2098.022705078125,2125.3330889657063,2082.4167714280784,2112.6532678750436,18326000
2021-06-10,2105.825439453125,2122.4067421259842,2079.4904293256427,2084.367283052954,13318500
2021-06-11,2118.505126953125,2128.2588337991338,2104.8499373687127,2121.4312390069276,16249000
2021-06-14,2110.702392578125,2128.2590668232297,2104.8501678297566,2118.5053589092827,10513500
2021-06-15,2148.74169921875,2162.396889318188,2129.2342847909813,2131.185026233758,14763000
2021-06-16,2087.293701171875,2132.1607620381865,2085.3429593950787,2131.1853911497883,24583500
2021-06-17,2038.5247802734375,2083.3918328536183,2031.697185315584,2070.712013646176,19134500
2021-06-18,2048.2783203125,2083.3916629464284,2046.3275790550595,2081.440921688988,19577000
2021-06-21,2056.08154296875,2062.9091382252877,2041.4509817047408,2050.2293184631462,19628000
2021-06-22,2120.455810546875,2127.2834051530517,2078.5148722517897,2093.145432122168,22385000
2021-06-23,2077.539306640625,2107.775794202061,2074.613194941131,2106.800423635563,15182000
2021-06-24,2084.367431640625,2085.3428024556183,2064.8600153407597,2077.5398359356723,8562500
2021-06-25,2116.55419921875,2116.55419921875,2089.243822454637,2102.8990108366934,14954000
